id,full_name,email,phone,city,state,country,account_created_at,risk_segment,kyc_verified,home_lat,home_lon,created_at
cust_001049,Tanvi Prabhakar,jgarde@example.com,5958281902,Mumbai,Maharashtra,IN,2026-04-09 17:48:48.182437,normal,True,19.100788278650775,72.90991942267691,2026-04-09 17:48:48.182437
cust_001050,Ethan Devan,raghav97@example.org,0598445143,Ahmedabad,Gujarat,IN,2026-03-06 17:10:53.182437,normal,True,22.98857526347564,72.55612502684731,2026-03-06 17:10:53.182437
cust_001051,Henry Butala,teerthbalan@example.org,6811939781,Mumbai,Maharashtra,IN,2024-07-28 10:25:36.182437,normal,True,19.046130946947745,72.8832209023473,2024-07-28 10:25:36.182437
cust_001052,Arin Ganesan,saxenaupadhriti@example.net,5528669335,Chandigarh,Chandigarh,IN,2023-12-04 22:47:35.182437,watchlist,True,30.793158926573096,76.74084789214294,2023-12-04 22:47:35.182437
cust_001053,Ucchal Arora,robert26@example.org,1939103829,Chandigarh,Chandigarh,IN,2025-12-10 18:55:14.182437,normal,True,30.783341024888422,76.74031639638265,2025-12-10 18:55:14.182437
cust_001054,Ikshita Dara,poojabasak@example.net,8581810450,Kolkata,West Bengal,IN,2024-06-30 21:42:32.182437,high_risk,True,22.530218639375157,88.40482973091716,2024-06-30 21:42:32.182437
cust_001055,Samuel Rattan,ozawatika@example.org,6271358969,Chennai,Tamil Nadu,IN,2026-07-06 15:48:32.182437,normal,True,13.128796818900382,80.31327049683814,2026-07-06 15:48:32.182437
cust_001056,Darpan Amble,ekanta61@example.com,7315663979,Jaipur,Rajasthan,IN,2026-05-18 13:56:33.182437,normal,True,26.846610129589095,75.7640024510964,2026-05-18 13:56:33.182437
cust_001057,Harrison Raghavan,yatin69@example.org,8377270289,Pune,Maharashtra,IN,2026-04-05 09:28:38.182437,normal,True,18.561549429600166,73.8587770920282,2026-04-05 09:28:38.182437
cust_001058,Hemal Krish,peter81@example.com,4161019753,Delhi,Delhi,IN,2025-02-20 05:49:05.182437,normal,True,28.65041535769013,77.12541589695628,2025-02-20 05:49:05.182437
cust_001059,Alka Basak,jeet03@example.net,2730427636,Ahmedabad,Gujarat,IN,2026-04-14 19:11:47.182437,normal,True,22.986759637050426,72.66112624241961,2026-04-14 19:11:47.182437
cust_001060,Aashi Madan,hdalia@example.net,9530969067,Lucknow,Uttar Pradesh,IN,2024-12-03 19:47:40.182437,normal,True,26.923942073120912,80.97640487131778,2024-12-03 19:47:40.182437
cust_001061,Oscar Ghose,yashodhara74@example.com,1358727174,Port Blair,Andaman and Nicobar Islands,IN,2024-01-08 10:01:47.182437,high_risk,True,11.691450335238489,92.72973956750617,2024-01-08 10:01:47.182437
cust_001062,Hitesh Rajagopal,bakhshi34@example.org,8738775833,Kolkata,West Bengal,IN,2024-02-28 20:26:54.182437,normal,True,22.610871874718754,88.43778601476511,2024-02-28 20:26:54.182437
cust_001063,Shivani Atwal,girindra30@example.net,9153860282,Delhi,Delhi,IN,2024-06-09 02:38:30.182437,normal,True,28.716374934089718,77.08974064142429,2024-06-09 02:38:30.182437
cust_001064,Ojas Baral,ekansh23@example.org,5772044100,Bengaluru,Karnataka,IN,2025-10-31 07:10:44.182437,normal,True,12.886368902091144,77.59044332371393,2025-10-31 07:10:44.182437
cust_001065,Tanveer Dutta,kamya38@example.net,0979412248,Port Blair,Andaman and Nicobar Islands,IN,2024-03-30 22:18:46.182437,normal,True,11.664571159228116,92.77378167137839,2024-03-30 22:18:46.182437
cust_001066,Matthew Ramakrishnan,niharika32@example.org,1742240432,Pune,Maharashtra,IN,2024-06-13 07:38:50.182437,normal,True,18.54561825328592,73.82963504525189,2024-06-13 07:38:50.182437
cust_001067,Balendra Hans,lavanya86@example.org,3070286720,Jaipur,Rajasthan,IN,2026-05-28 03:17:14.182437,normal,True,26.813558921552623,75.76253924509976,2026-05-28 03:17:14.182437
cust_001068,Warjas Raman,edeshmukh@example.net,3689005779,Bengaluru,Karnataka,IN,2026-01-07 18:53:16.182437,normal,True,12.956382756447303,77.5789535516405,2026-01-07 18:53:16.182437
cust_001069,Warda Kohli,gauriarora@example.org,3971307221,Chennai,Tamil Nadu,IN,2024-04-03 16:52:53.182437,normal,True,13.113627817848897,80.36998382055074,2024-04-03 16:52:53.182437
cust_001070,Benjamin Upadhyay,pborra@example.com,2210454617,Bhopal,Madhya Pradesh,IN,2025-07-30 08:46:56.182437,normal,True,23.26607646009205,77.40176341054217,2025-07-30 08:46:56.182437
cust_001071,Urvi Ahuja,tkunda@example.org,0234422521,Bhopal,Madhya Pradesh,IN,2025-03-09 12:11:52.182437,normal,True,23.246938909349794,77.41881923834538,2025-03-09 12:11:52.182437
cust_001072,Pratyush Kala,fitan20@example.net,4772690326,Ahmedabad,Gujarat,IN,2024-03-28 20:37:50.182437,normal,True,22.981085311982582,72.5774099279373,2024-03-28 20:37:50.182437
cust_001073,Kalpit Singhal,pbrar@example.com,8024559851,Pune,Maharashtra,IN,2026-01-18 03:32:41.182437,normal,True,18.542940616816587,73.86718430317873,2026-01-18 03:32:41.182437
cust_001074,Hitesh Choudhry,gavin26@example.net,4986478686,Ahmedabad,Gujarat,IN,2025-05-26 07:52:53.182437,high_risk,True,23.04537709670024,72.59308738046742,2025-05-26 07:52:53.182437
cust_001075,Daniel Andra,devika74@example.org,7819190749,Pune,Maharashtra,IN,2025-07-19 06:14:23.182437,normal,True,18.431805165887678,73.88854350791978,2025-07-19 06:14:23.182437
cust_001076,Charita Bassi,ravalsaksham@example.com,3534848647,Delhi,Delhi,IN,2026-01-24 01:48:19.182437,normal,True,28.67054925771688,77.0477080418498,2026-01-24 01:48:19.182437
cust_001077,Udarsh Wable,rnagar@example.com,2021237205,Chandigarh,Chandigarh,IN,2024-08-06 08:11:00.182437,normal,True,30.67807740860725,76.80107708052363,2024-08-06 08:11:00.182437
cust_001078,Aarnav Bhat,badamizilmil@example.com,4673919008,Chennai,Tamil Nadu,IN,2024-08-13 01:01:03.182437,normal,True,13.071571253638758,80.18660156080074,2024-08-13 01:01:03.182437
cust_001079,Jairaj Krishnan,raviaarnav@example.org,6923273798,Bengaluru,Karnataka,IN,2025-08-09 04:25:28.182437,watchlist,True,12.995501890759614,77.52261959346006,2025-08-09 04:25:28.182437
cust_001080,Lipika Andra,charita81@example.net,7463000998,Chandigarh,Chandigarh,IN,2025-10-07 04:52:02.182437,normal,True,30.74029106792591,76.79132494628365,2025-10-07 04:52:02.182437
cust_001081,Jagat Chatterjee,sanayabutala@example.org,5198545829,Delhi,Delhi,IN,2026-02-04 10:34:30.182437,normal,True,28.748378854084752,77.19158423932335,2026-02-04 10:34:30.182437
cust_001082,Abha Arora,patilsamar@example.com,4660756999,Chandigarh,Chandigarh,IN,2025-12-20 10:42:48.182437,normal,True,30.665066183704973,76.77677630719684,2025-12-20 10:42:48.182437
cust_001083,Nidhi Sankaran,tdivan@example.org,0824028182,Kolkata,West Bengal,IN,2025-12-18 19:05:21.182437,normal,True,22.55878323524779,88.38558748429804,2025-12-18 19:05:21.182437
cust_001084,Bhavya Agarwal,mahikadhaliwal@example.org,8174527353,Mumbai,Maharashtra,IN,2025-07-15 09:35:10.182437,watchlist,True,19.086783438546682,72.86007268786318,2025-07-15 09:35:10.182437
cust_001085,Hemangini Sha,anandchaitaly@example.org,9182851816,Pune,Maharashtra,IN,2024-02-04 20:36:32.182437,normal,True,18.498354890569455,73.8008774572408,2024-02-04 20:36:32.182437
cust_001086,Andrew Mangat,ccontractor@example.org,9230466001,Lucknow,Uttar Pradesh,IN,2024-09-17 06:53:43.182437,normal,True,26.896093079120323,80.96916020907999,2024-09-17 06:53:43.182437
cust_001087,Tara Chadha,chakrabortyparth@example.org,9615120485,Mumbai,Maharashtra,IN,2025-07-28 09:29:04.182437,normal,True,19.121888409889756,72.86218019317623,2025-07-28 09:29:04.182437
cust_001088,Ekta Kapur,devika60@example.com,2763460191,Bhopal,Madhya Pradesh,IN,2024-01-11 21:12:32.182437,high_risk,True,23.227058226565276,77.35868424666853,2024-01-11 21:12:32.182437
cust_001089,Xalak Jayaraman,vyanjana24@example.org,8617682251,Delhi,Delhi,IN,2024-08-31 20:14:12.182437,normal,True,28.722045879187032,77.05051033877359,2024-08-31 20:14:12.182437
cust_001090,Sneha Aggarwal,tsahota@example.com,6224197687,Kochi,Kerala,IN,2026-02-28 01:38:20.182437,watchlist,True,10.023633153448328,76.20191787094534,2026-02-28 01:38:20.182437
cust_001091,Urvashi Sibal,duttadarpan@example.net,5006184897,Bhopal,Madhya Pradesh,IN,2026-04-03 18:27:23.182437,normal,True,23.273583005960624,77.49094273536069,2026-04-03 18:27:23.182437
cust_001092,Dhriti Magar,damyantibera@example.com,6821215649,Bengaluru,Karnataka,IN,2026-04-12 22:01:45.182437,normal,True,13.00155448796319,77.60338368562459,2026-04-12 22:01:45.182437
cust_001093,Orinder Badal,zmalhotra@example.com,1197388182,Hyderabad,Telangana,IN,2024-07-16 05:37:52.182437,normal,True,17.336575817651905,78.41761154057161,2024-07-16 05:37:52.182437
cust_001094,Vivaan Mohanty,geetikamani@example.net,1884968066,Port Blair,Andaman and Nicobar Islands,IN,2025-02-24 17:35:47.182437,normal,True,11.66190250544588,92.80180736203874,2025-02-24 17:35:47.182437
cust_001095,Harrison Bassi,gavindyal@example.com,3412301604,Port Blair,Andaman and Nicobar Islands,IN,2025-12-13 16:59:41.182437,normal,True,11.601457500476092,92.66954692461918,2025-12-13 16:59:41.182437
cust_001096,Wriddhish Taneja,harishtiwari@example.com,0320319789,Kochi,Kerala,IN,2024-11-26 08:27:35.182437,normal,True,9.80829152847255,76.21826175781688,2024-11-26 08:27:35.182437
cust_001097,Gaurav Majumdar,aryashaurya@example.com,1317197860,Chennai,Tamil Nadu,IN,2025-11-05 21:01:41.182437,normal,True,13.07701715787505,80.35065616204184,2025-11-05 21:01:41.182437
cust_001098,Charan Tripathi,guneet94@example.net,8550113753,Lucknow,Uttar Pradesh,IN,2024-01-24 16:29:56.182437,normal,True,26.880356684611648,80.96145427023534,2024-01-24 16:29:56.182437
cust_001099,Arin Sodhi,sachivirk@example.net,7279037161,Chandigarh,Chandigarh,IN,2025-05-30 03:40:00.182437,normal,True,30.71329401693494,76.7502417141372,2025-05-30 03:40:00.182437
cust_001100,Upma Dubey,samakshrajagopalan@example.com,7183753076,Chennai,Tamil Nadu,IN,2026-06-13 15:49:59.182437,normal,True,13.152982379875398,80.28073692703792,2026-06-13 15:49:59.182437
cust_001101,Bhavini Aurora,indira78@example.org,2443236221,Bhopal,Madhya Pradesh,IN,2024-03-22 21:19:16.182437,watchlist,True,23.154769965403947,77.37892301760513,2024-03-22 21:19:16.182437
cust_001102,Lavanya Pandey,zlad@example.net,0675169139,Kochi,Kerala,IN,2025-01-11 02:52:59.182437,normal,True,9.88828919841142,76.23998679954113,2025-01-11 02:52:59.182437
cust_001103,Christopher D’Alia,jmisra@example.com,0703350842,Chandigarh,Chandigarh,IN,2026-07-15 06:05:56.182437,watchlist,True,30.761445533014253,76.77402775591028,2026-07-15 06:05:56.182437
cust_001104,Laksh Mani,yahvi13@example.org,4169105302,Bengaluru,Karnataka,IN,2026-02-11 18:13:53.182437,high_risk,True,12.967756729649818,77.66027365806626,2026-02-11 18:13:53.182437
cust_001105,Vamakshi Patla,zmannan@example.net,3953481105,Lucknow,Uttar Pradesh,IN,2025-06-03 05:40:41.182437,normal,True,26.811876945510665,81.03940997629437,2025-06-03 05:40:41.182437
cust_001106,Osha Lad,vrittitiwari@example.net,1573855128,Delhi,Delhi,IN,2026-05-10 01:36:09.182437,normal,True,28.670534620431447,77.10695990983064,2026-05-10 01:36:09.182437
cust_001107,Guneet Desai,kashishtank@example.net,5542609723,Chandigarh,Chandigarh,IN,2024-01-21 09:04:21.182437,normal,True,30.719239820229863,76.78557095667504,2024-01-21 09:04:21.182437
cust_001108,Brinda Saran,ati67@example.com,0517107308,Kochi,Kerala,IN,2024-11-03 23:15:10.182437,normal,True,9.953429599753656,76.28899176200444,2024-11-03 23:15:10.182437
cust_001109,Adya Srivastava,vasanabhat@example.org,7543802741,Guwahati,Assam,IN,2025-03-25 02:13:05.182437,normal,True,26.10684413346897,91.68005426612761,2025-03-25 02:13:05.182437
cust_001110,Pratyush Rajagopal,edwinorinder@example.com,6862728840,Ahmedabad,Gujarat,IN,2025-01-19 04:28:34.182437,normal,True,23.147658589545287,72.54720078301997,2025-01-19 04:28:34.182437
cust_001111,Laban Anne,rpurohit@example.org,7135386762,Bhopal,Madhya Pradesh,IN,2024-01-21 10:49:12.182437,normal,True,23.294860621933598,77.33221793447383,2024-01-21 10:49:12.182437
cust_001112,Raagini Thaman,aben@example.net,4886932055,Ahmedabad,Gujarat,IN,2026-05-11 22:49:06.182437,normal,True,23.008519364004766,72.56504003080087,2026-05-11 22:49:06.182437
cust_001113,Atharv Vohra,urviiyengar@example.net,1597640535,Kolkata,West Bengal,IN,2023-12-06 03:23:11.182437,normal,True,22.596240753496392,88.2277772929504,2023-12-06 03:23:11.182437
cust_001114,Xiti Sheth,wnori@example.com,6190384227,Pune,Maharashtra,IN,2024-08-02 03:32:09.182437,normal,True,18.528707030653916,73.79921292723161,2024-08-02 03:32:09.182437
cust_001115,Samuel Gole,godaparth@example.net,7111757691,Bhopal,Madhya Pradesh,IN,2024-07-23 20:38:33.182437,normal,True,23.276117285559746,77.3607835401581,2024-07-23 20:38:33.182437
cust_001116,Dakshesh Menon,kamyacomar@example.com,8698305216,Kolkata,West Bengal,IN,2024-11-12 07:21:49.182437,normal,True,22.529825865203723,88.35021861948034,2024-11-12 07:21:49.182437
cust_001117,Rachit Balan,odikaatwal@example.org,2647106801,Port Blair,Andaman and Nicobar Islands,IN,2024-03-19 15:09:14.182437,normal,True,11.57078352651984,92.70272327766324,2024-03-19 15:09:14.182437
cust_001118,Faris Ratta,sanayabaral@example.com,0493326724,Ahmedabad,Gujarat,IN,2025-02-13 17:47:21.182437,normal,True,22.962831211572833,72.47974147741506,2025-02-13 17:47:21.182437
cust_001119,Isaiah Sastry,aryasawhney@example.com,8083906540,Chandigarh,Chandigarh,IN,2023-11-12 23:04:32.182437,normal,True,30.784197852621467,76.7145975653588,2023-11-12 23:04:32.182437
cust_001120,Ikbal Kanda,joshuashere@example.net,7281291635,Lucknow,Uttar Pradesh,IN,2025-08-12 16:41:51.182437,normal,False,26.8377659556196,80.9838445540747,2025-08-12 16:41:51.182437
cust_001121,Daniel Dass,csaini@example.com,2728453974,Guwahati,Assam,IN,2024-05-01 04:17:59.182437,watchlist,True,26.1137527948742,91.69494170501272,2024-05-01 04:17:59.182437
cust_001122,Sneha Acharya,amitra@example.com,5602080192,Mumbai,Maharashtra,IN,2025-06-24 07:45:41.182437,normal,True,19.08731190443337,72.93359669113636,2025-06-24 07:45:41.182437
cust_001123,Faras Prabhu,wazir90@example.com,8909322533,Kochi,Kerala,IN,2024-03-21 16:19:25.182437,normal,True,9.872734236745677,76.25979260839914,2024-03-21 16:19:25.182437
cust_001124,Yash Parmar,bariamitesh@example.com,5019354503,Chennai,Tamil Nadu,IN,2024-05-02 17:21:24.182437,normal,True,12.996075270251634,80.25103994981589,2024-05-02 17:21:24.182437
cust_001125,Sathvik Hari,reyanshgaba@example.com,6296208059,Guwahati,Assam,IN,2024-10-28 10:26:00.182437,normal,True,26.146210234226906,91.69346876791225,2024-10-28 10:26:00.182437
cust_001126,Amruta Madan,edwindakshesh@example.com,9659992012,Kolkata,West Bengal,IN,2024-09-21 17:26:11.182437,normal,True,22.54975040830874,88.29348866158463,2024-09-21 17:26:11.182437
cust_001127,Faqid Srivastava,lmore@example.com,2106294193,Lucknow,Uttar Pradesh,IN,2026-06-02 19:24:39.182437,normal,True,26.850553930569074,80.99898471244416,2026-06-02 19:24:39.182437
cust_001128,Kevin Golla,esekhon@example.net,1753626475,Pune,Maharashtra,IN,2026-04-27 14:27:55.182437,normal,True,18.465542806511476,73.82556641167238,2026-04-27 14:27:55.182437
cust_001129,Leela Chauhan,atharvsandal@example.org,3009928452,Kochi,Kerala,IN,2024-08-27 11:45:45.182437,normal,True,9.95632731232271,76.32790453596614,2024-08-27 11:45:45.182437
cust_001130,Hitesh Bhatnagar,victor55@example.org,1432191430,Delhi,Delhi,IN,2024-01-24 14:57:08.182437,normal,False,28.629440509389553,77.0940607631292,2024-01-24 14:57:08.182437
cust_001131,Logan Lal,xdate@example.net,2218834581,Ahmedabad,Gujarat,IN,2023-12-28 20:00:49.182437,normal,True,23.036656541115978,72.56629718046855,2023-12-28 20:00:49.182437
cust_001132,Vasudha Tailor,sankarwaida@example.net,9333299865,Hyderabad,Telangana,IN,2025-11-13 16:31:58.182437,normal,True,17.261160396656148,78.51175450046544,2025-11-13 16:31:58.182437
cust_001133,Noah Oak,bmann@example.com,8585883825,Mumbai,Maharashtra,IN,2023-09-11 06:50:30.182437,normal,True,19.151966817554534,72.88353308755848,2023-09-11 06:50:30.182437
cust_001134,Orinder Badami,mitali72@example.net,5435519628,Bhopal,Madhya Pradesh,IN,2024-03-04 02:18:34.182437,normal,True,23.208344697335285,77.38694363768178,2024-03-04 02:18:34.182437
cust_001135,Abhiram Cherian,iraravi@example.org,7286394201,Pune,Maharashtra,IN,2024-03-22 02:05:39.182437,normal,True,18.608895653382778,73.90219812704304,2024-03-22 02:05:39.182437
cust_001136,Gagan Mani,advayarya@example.net,6270266045,Hyderabad,Telangana,IN,2025-04-15 20:07:46.182437,normal,True,17.417001330919216,78.50452062917672,2025-04-15 20:07:46.182437
cust_001137,Rishi Goyal,soodbhavani@example.net,0391019335,Chandigarh,Chandigarh,IN,2024-02-04 21:00:33.182437,normal,True,30.700243144390452,76.7693714409672,2024-02-04 21:00:33.182437
cust_001138,Krish Dyal,ubika11@example.net,6006082770,Kolkata,West Bengal,IN,2024-12-06 15:17:41.182437,normal,True,22.568703863216076,88.39137871580323,2024-12-06 15:17:41.182437
cust_001139,Indrajit Sahota,somrajata@example.org,4385009537,Chandigarh,Chandigarh,IN,2024-03-23 14:17:55.182437,normal,True,30.808745944713344,76.83531690683965,2024-03-23 14:17:55.182437
cust_001140,Gautam Saxena,odin@example.net,3361094416,Lucknow,Uttar Pradesh,IN,2024-04-07 16:11:45.182437,normal,True,26.775730782210196,80.95739974844506,2024-04-07 16:11:45.182437
cust_001141,Lopa Palla,bhavna13@example.com,7768576063,Port Blair,Andaman and Nicobar Islands,IN,2023-09-11 22:12:31.182437,normal,True,11.660238167258395,92.75744301650724,2023-09-11 22:12:31.182437
cust_001142,Chakradev Mall,eboase@example.com,1887017999,Bengaluru,Karnataka,IN,2025-07-13 10:20:35.182437,normal,True,12.94013831183063,77.74030546078842,2025-07-13 10:20:35.182437
cust_001143,Benjamin Ganguly,theodore74@example.com,1723456538,Hyderabad,Telangana,IN,2026-05-01 10:46:06.182437,normal,True,17.321145771883444,78.4325405776667,2026-05-01 10:46:06.182437
cust_001144,Advay Gandhi,chaaya85@example.net,6268904723,Guwahati,Assam,IN,2025-05-30 07:54:17.182437,normal,True,26.15617975406308,91.84204015274818,2025-05-30 07:54:17.182437
cust_001145,Advik Aggarwal,utkarsh85@example.net,7421643599,Ahmedabad,Gujarat,IN,2024-08-01 05:42:58.182437,normal,True,22.980690257464794,72.55810858171765,2024-08-01 05:42:58.182437
cust_001146,Vansha Walla,lalaprisha@example.org,7614378844,Delhi,Delhi,IN,2024-04-03 06:18:56.182437,normal,True,28.757964683650783,77.10160689225562,2024-04-03 06:18:56.182437
cust_001147,Keya Butala,apanchal@example.com,7263681541,Port Blair,Andaman and Nicobar Islands,IN,2025-04-17 07:59:41.182437,normal,True,11.606669807273486,92.75478164509434,2025-04-17 07:59:41.182437
cust_001148,Darpan Dixit,ssoman@example.org,0845078604,Pune,Maharashtra,IN,2024-12-30 07:47:38.182437,normal,True,18.534025899511477,73.90822193928184,2024-12-30 07:47:38.182437
cust_001149,Bahadurjit Nazareth,kariyug@example.com,6983306773,Hyderabad,Telangana,IN,2024-11-02 00:21:00.182437,normal,True,17.449573444453268,78.50205015300027,2024-11-02 00:21:00.182437
cust_001150,Krishna Goswami,osharoy@example.com,1908788653,Hyderabad,Telangana,IN,2026-01-05 10:22:09.182437,normal,True,17.399586636268918,78.4974055491143,2026-01-05 10:22:09.182437
cust_001151,Lila Sinha,oeshijayaraman@example.com,8987605504,Kochi,Kerala,IN,2026-03-30 14:57:36.182437,normal,True,9.955656527832465,76.27005853189358,2026-03-30 14:57:36.182437
cust_001152,Tamanna Bhargava,pahal18@example.com,0663201629,Kochi,Kerala,IN,2023-10-10 10:20:01.182437,normal,True,9.931169575883885,76.32713135604136,2023-10-10 10:20:01.182437
cust_001153,Yashodhara Buch,vrittidar@example.net,6533717086,Lucknow,Uttar Pradesh,IN,2024-12-10 08:32:59.182437,normal,True,26.92250580901775,80.87082235276833,2024-12-10 08:32:59.182437
cust_001154,Nidhi Manne,ayushmanjhaveri@example.net,1354901459,Port Blair,Andaman and Nicobar Islands,IN,2025-10-29 06:37:32.182437,normal,True,11.623901057587029,92.69206527832775,2025-10-29 06:37:32.182437
cust_001155,Lajita Gola,oakreva@example.org,5498243884,Pune,Maharashtra,IN,2024-11-30 20:51:13.182437,normal,True,18.504851426675696,73.87682581048676,2024-11-30 20:51:13.182437
cust_001156,Unnati Yohannan,sachdevaurishilla@example.net,6643158901,Chandigarh,Chandigarh,IN,2024-09-04 13:31:46.182437,normal,True,30.766771918577124,76.77379367781943,2024-09-04 13:31:46.182437
cust_001157,Yasti Chander,aarav37@example.org,7092640703,Delhi,Delhi,IN,2024-09-07 06:25:36.182437,normal,True,28.60843298326386,77.05424772097119,2024-09-07 06:25:36.182437
cust_001158,Zarna Bhatti,zdutta@example.org,9682448500,Port Blair,Andaman and Nicobar Islands,IN,2023-12-18 01:46:00.182437,normal,True,11.668224983510008,92.58947867889826,2023-12-18 01:46:00.182437
cust_001159,Qarin Sibal,gaurang16@example.net,6919612766,Mumbai,Maharashtra,IN,2025-03-12 16:57:51.182437,normal,True,19.135371357584102,72.90376149953224,2025-03-12 16:57:51.182437
cust_001160,Kiaan Badal,jagdishshan@example.org,6344435962,Bengaluru,Karnataka,IN,2025-04-21 16:37:21.182437,normal,True,13.037408804076502,77.58467154065595,2025-04-21 16:37:21.182437
cust_001161,Abeer Bumb,advaymerchant@example.net,4253690912,Port Blair,Andaman and Nicobar Islands,IN,2025-06-13 13:10:38.182437,normal,True,11.520329728798854,92.74801813207533,2025-06-13 13:10:38.182437
cust_001162,Aditya Goswami,siya60@example.org,7024365240,Lucknow,Uttar Pradesh,IN,2024-05-24 03:35:29.182437,normal,True,26.910432656201916,80.99243609027567,2024-05-24 03:35:29.182437
cust_001163,Aadhya Thaker,waliaria@example.com,0364882159,Chandigarh,Chandigarh,IN,2023-12-21 03:34:50.182437,normal,False,30.7001654258256,76.78373805377312,2023-12-21 03:34:50.182437
cust_001164,Aradhana Ratta,mdoshi@example.org,6066799864,Delhi,Delhi,IN,2023-09-20 04:30:13.182437,normal,True,28.677458186561005,77.06153667679054,2023-09-20 04:30:13.182437
cust_001165,Dayita Sundaram,krishnabedi@example.com,9862269920,Mumbai,Maharashtra,IN,2023-12-01 16:41:23.182437,normal,True,19.123769428558994,72.81782338443675,2023-12-01 16:41:23.182437
cust_001166,Sudiksha Reddy,ranbirpai@example.com,9983358768,Pune,Maharashtra,IN,2025-10-24 18:03:35.182437,normal,True,18.475709178470918,73.80149871832639,2025-10-24 18:03:35.182437
cust_001167,Rachit Pradhan,tarora@example.org,4820849315,Kochi,Kerala,IN,2025-10-16 02:42:24.182437,normal,True,9.856687623835048,76.27462071459213,2025-10-16 02:42:24.182437
cust_001168,Frado Dubey,nehaanne@example.org,1440762914,Pune,Maharashtra,IN,2025-05-15 16:14:11.182437,normal,True,18.578475152424097,73.84745616218774,2025-05-15 16:14:11.182437
cust_001169,Teerth Mital,badalsamarth@example.net,5287209986,Jaipur,Rajasthan,IN,2025-12-11 23:29:31.182437,normal,True,26.837112609971793,75.82929722698711,2025-12-11 23:29:31.182437
cust_001170,Krishna Minhas,narayanmatthew@example.org,3530976691,Chennai,Tamil Nadu,IN,2024-01-06 14:58:20.182437,normal,True,13.16698508770175,80.23838788379267,2024-01-06 14:58:20.182437
cust_001171,Jeremiah Bandi,neelima82@example.org,7530796618,Jaipur,Rajasthan,IN,2024-07-10 09:59:56.182437,high_risk,True,26.888472286664115,75.81308303150418,2024-07-10 09:59:56.182437
cust_001172,Michael Mannan,mukherjeeyug@example.com,4125313795,Bengaluru,Karnataka,IN,2025-12-10 00:19:21.182437,normal,True,13.052693687389253,77.56860829271373,2025-12-10 00:19:21.182437
cust_001173,Watika Suri,phegde@example.org,7503619202,Port Blair,Andaman and Nicobar Islands,IN,2026-05-11 02:27:03.182437,normal,True,11.55677751095009,92.75807093031362,2026-05-11 02:27:03.182437
cust_001174,Rushil Varty,nhari@example.com,3424447489,Lucknow,Uttar Pradesh,IN,2026-07-22 17:50:37.182437,normal,True,26.886653403657114,80.94650657252177,2026-07-22 17:50:37.182437
cust_001175,Atharv Sawhney,xdave@example.org,1076519170,Chennai,Tamil Nadu,IN,2025-07-09 08:54:33.182437,normal,True,13.054793337017129,80.3204189365496,2025-07-09 08:54:33.182437
cust_001176,William Ganesan,farhan45@example.com,4091858055,Bhopal,Madhya Pradesh,IN,2024-09-03 11:17:39.182437,normal,True,23.286301800227395,77.37417822415482,2024-09-03 11:17:39.182437
cust_001177,Siya Lad,manya53@example.net,6077004093,Delhi,Delhi,IN,2025-07-04 16:58:11.182437,normal,True,28.706554736565284,77.03491462339878,2025-07-04 16:58:11.182437
cust_001178,Jacob Zacharia,andrew39@example.net,2180396620,Port Blair,Andaman and Nicobar Islands,IN,2026-04-01 13:09:53.182437,normal,True,11.657694522821895,92.71338832153086,2026-04-01 13:09:53.182437
cust_001179,Arya Bail,iwalla@example.org,6529516469,Lucknow,Uttar Pradesh,IN,2026-06-17 00:13:03.182437,normal,True,26.82491445838076,80.94455627574239,2026-06-17 00:13:03.182437
cust_001180,Omisha Deo,christophergupta@example.net,4408806708,Delhi,Delhi,IN,2023-09-18 10:25:54.182437,watchlist,True,28.706115384966512,77.14724650307828,2023-09-18 10:25:54.182437
cust_001181,Om Barman,chandabaghyawati@example.org,1326611584,Kochi,Kerala,IN,2023-09-16 09:25:43.182437,normal,True,9.960754526566262,76.25947953606037,2023-09-16 09:25:43.182437
cust_001182,Hemal Gaba,lkhosla@example.net,1960472205,Kolkata,West Bengal,IN,2025-11-19 05:18:02.182437,normal,True,22.61078340748595,88.38393686268458,2025-11-19 05:18:02.182437
cust_001183,Vamakshi Sood,januja44@example.com,8231714619,Bhopal,Madhya Pradesh,IN,2024-10-05 11:40:29.182437,watchlist,True,23.238570018185698,77.40636409208817,2024-10-05 11:40:29.182437
cust_001184,Oviya Sunder,ireddy@example.com,3596053026,Bengaluru,Karnataka,IN,2024-10-20 06:30:49.182437,normal,True,12.964188855557845,77.6198630671587,2024-10-20 06:30:49.182437
cust_001185,Kai Prakash,asen@example.org,8605063066,Delhi,Delhi,IN,2023-10-14 08:43:40.182437,watchlist,True,28.685748869263918,77.08297954067892,2023-10-14 08:43:40.182437
cust_001186,Chaitanya Dayal,sanghviamaira@example.org,0390912030,Pune,Maharashtra,IN,2024-10-25 06:25:08.182437,normal,True,18.618837865471697,73.90368677408736,2024-10-25 06:25:08.182437
cust_001187,Adweta Nori,ryansharma@example.com,9531926009,Chennai,Tamil Nadu,IN,2026-02-10 13:22:48.182437,normal,True,13.044669966778743,80.29924704969712,2026-02-10 13:22:48.182437
cust_001188,Ubika Palla,qmerchant@example.com,4920548944,Ahmedabad,Gujarat,IN,2025-08-05 21:15:02.182437,normal,True,23.02841750328276,72.590977558763,2025-08-05 21:15:02.182437
